ID	M	x	y	z	vx	vy	vz	eps
0	1	0	0	0.0	0.0	0.0	0.0	0.037
1	0.0010088781275221952	0.1	0.0	0.0	-0.0	2.4832660290885	0.0	0.037
2	0.0010088781275221952	0.10386098978426227	0.0	0.0	-0.0	2.553216783005767	0.0	0.037
3	0.0010088781275221952	0.10787105198966634	0.0	0.0	-0.0	2.6492240442906145	0.0	0.037
4	0.0010088781275221952	0.11203594228716361	0.0	0.0	-0.0	2.7675390563730247	0.0	0.037
5	0.0010088781275221952	0.11636163857357301	0.0	0.0	-0.0	2.90266904611912	0.0	0.037
6	0.0010088781275221952	0.12085434955169885	0.0	0.0	-0.0	3.0484404627338386	0.0	0.037
7	0.0010088781275221952	0.12552052364172658	0.0	0.0	-0.0	3.1989505203000967	0.0	0.037
8	0.0010088781275221952	0.13036685823668617	0.0	0.0	-0.0	3.349179292982982	0.0	0.037
9	0.0010088781275221952	0.13540030931526834	0.0	0.0	-0.0	3.4952404041110996	0.0	0.037
10	0.0010088781275221952	0.14062810142579035	0.0	0.0	-0.0	3.6343678476602284	0.0	0.037
11	0.0010088781275221952	0.14605773805564215	0.0	0.0	-0.0	3.7647604644562156	0.0	0.037
12	0.0010088781275221952	0.15169701240109504	0.0	0.0	-0.0	3.8853779689192036	0.0	0.037
13	0.0010088781275221952	0.15755401855293244	0.0	0.0	-0.0	3.9957435482002785	0.0	0.037
14	0.0010088781275221952	0.16363716311395585	0.0	0.0	-0.0	4.09577740269315	0.0	0.037
15	0.0010088781275221952	0.16995517726504228	0.0	0.0	-0.0	4.185667107548289	0.0	0.037
16	0.0010088781275221952	0.17651712929707045	0.0	0.0	-0.0	4.265771718509467	0.0	0.037
17	0.0010088781275221952	0.1833324376267034	0.0	0.0	-0.0	4.3365533654730095	0.0	0.037
18	0.0010088781275221952	0.19041088431470943	0.0	0.0	-0.0	4.39852980285008	0.0	0.037
19	0.0010088781275221952	0.19776262910622383	0.0	0.0	-0.0	4.4522422923398866	0.0	0.037
