0.0	2.2698112020818755e-11
1.0	1.8851497651733003e-11
2.0	6.130906245021856e-12
3.0	1.7394566396637227e-11
4.0	1.8578687836112005e-11
5.0	1.8510488548294255e-11
6.0	1.7292123582305008e-11
7.0	1.5835030227620922e-11
8.0	1.9710565687264604e-11
9.0	2.0291330154577743e-11
10.0	2.437934734345675e-11
11.0	2.3972895496628903e-11
12.0	2.3416823677870007e-11
13.0	2.2083230564429024e-11
14.0	2.2108281873736394e-11
15.0	2.3311109291102657e-11
16.0	1.9680316866343477e-11
17.0	2.427401088618715e-11
18.0	4.078098571797829e-12
19.0	2.4112127601263788e-11
20.0	1.2283951239872176e-12
21.0	2.3801872286178968e-11
22.0	3.94068313356922e-12
23.0	1.8773187228487278e-11
24.0	2.1608030980171545e-11
25.0	2.3345850852445937e-11
26.0	2.28547880201542e-11
27.0	2.394152192708555e-11
28.0	2.1701111073485784e-11
29.0	1.86954062154713e-11
30.0	2.339517992062792e-11
31.0	-8.631133584037788e-12
32.0	-2.4875262370559703e-11
33.0	3.3623588427502122e-12
34.0	1.3856697890990804e-11
35.0	2.2818367079243973e-11
36.0	2.2931567892905688e-11
37.0	2.2433653929263146e-11
38.0	1.0792924133995529e-11
39.0	2.239154042106808e-11
40.0	-4.237861088309416e-11
41.0	2.2867960273965637e-11
42.0	2.111137960414946e-11
43.0	2.234022150029227e-11
44.0	2.294832401049036e-11
45.0	-1.0515170655923686e-11
46.0	1.8132546099611005e-11
47.0	2.2332562376736148e-11
48.0	1.9534650371661547e-11
49.0	1.6667794942448504e-11
50.0	2.3851890271777217e-11
51.0	7.986311417516983e-13
52.0	2.2059333588403912e-11
53.0	1.915640578783073e-11
54.0	1.9023727163662575e-11
55.0	2.3022737620322883e-11
56.0	1.739944753841719e-11
57.0	1.5425812883561235e-11
58.0	3.1436435284213835e-12
59.0	2.3178914857051505e-11
60.0	2.2318570139311628e-11
61.0	2.348195291066708e-11
62.0	1.796879020299917e-11
63.0	2.403471307649685e-11
64.0	2.357250497360009e-11
65.0	-9.19331258470783e-10
66.0	2.08656585938339e-11
67.0	2.2825999178928822e-11
68.0	2.2940182851689508e-11
69.0	2.4002929753530876e-11
70.0	1.913375627244163e-11
71.0	1.1207268880103852e-11
72.0	2.2260393352865078e-11
73.0	2.3977181756166755e-11
74.0	-9.130250031210083e-11
75.0	9.953848372505559e-12
76.0	1.4560989725932153e-11
77.0	2.2548924550677852e-11
78.0	1.8092455905468166e-11
79.0	2.392903748438931e-11
80.0	2.1348272871868987e-11
81.0	2.2008468908094436e-11
82.0	-3.004242239617411e-11
83.0	2.339099027772423e-11
84.0	2.3050830319183335e-11
85.0	2.3264776908975223e-11
86.0	2.0697022808915544e-11
87.0	2.409767422711383e-11
88.0	1.8163289748195414e-11
89.0	2.4225959659908705e-11
90.0	2.2240155578383985e-11
91.0	2.1785971658803243e-11
92.0	2.4314700170721216e-11
93.0	1.4533622086441616e-11
94.0	1.8316697810400482e-11
95.0	2.3119054900558057e-11
96.0	2.1276238702593137e-11
97.0	-1.1756436517215747e-14
98.0	1.9477577207921635e-11
99.0	1.8249544293023165e-11
100.0	-3.390513313078124e-11
101.0	2.237487019110924e-11
102.0	1.3425949090785462e-11
103.0	-1.099658072197097e-11
104.0	1.6498960571002065e-11
105.0	2.318545324341427e-11
106.0	2.0486107102435243e-11
107.0	2.4284586270200467e-11
108.0	2.3267517579370574e-11
109.0	-7.783529928924747e-12
110.0	1.6013336305028423e-11
111.0	-2.609155139593466e-10
112.0	1.8757930178322232e-11
113.0	1.705329091471385e-11
114.0	-1.900083632874481e-10
115.0	2.2038105198597794e-11
116.0	2.3827886045427125e-11
117.0	1.0979483125435601e-11
118.0	1.8110257752941872e-11
119.0	2.341506651423122e-11
120.0	2.3930053128957545e-11
121.0	-8.68973866002606e-11
122.0	-6.659432750397448e-11
123.0	2.2442034664961463e-11
124.0	1.4508541038296964e-11
125.0	2.3414214367057994e-11
126.0	1.9964447144117904e-11
127.0	2.12074186145763e-11
128.0	2.274325352829972e-11
129.0	-4.767793823108876e-11
130.0	2.3873627473298404e-11
131.0	2.439063353851536e-11
132.0	2.063199865810898e-11
133.0	2.3116584364275623e-11
134.0	1.4484683541471844e-11
135.0	2.3431626066843876e-11
136.0	2.3987803657363746e-11
137.0	2.1823323192298135e-11
138.0	8.467070189954355e-12
139.0	1.6033829410099357e-11
140.0	2.0835347999329608e-11
141.0	-6.482993352856617e-11
142.0	1.958330599112554e-11
143.0	1.6618627378329108e-11
144.0	2.242926440089971e-11
145.0	2.3323701737119463e-11
146.0	2.1281444377957853e-11
147.0	2.4159934216930282e-11
148.0	-3.5849841279497267e-13
149.0	2.3180823833616324e-11
150.0	1.6305105908508136e-12
151.0	2.1123682561218232e-11
152.0	1.916413192785995e-11
153.0	2.1991118071070107e-11
154.0	2.2862869052259967e-11
155.0	2.2954625712005454e-11
156.0	1.9147681976281985e-11
157.0	-5.4860321348238905e-11
158.0	7.11582156625499e-13
159.0	2.4020003544949063e-11
160.0	-6.596142018226903e-13
161.0	2.1176249368145454e-11
162.0	2.4061151354286782e-11
163.0	1.8666066403593747e-11
164.0	1.7065211292923697e-11
165.0	2.245363509928138e-11
166.0	2.1715999949546993e-11
167.0	1.9692138599165655e-11
168.0	1.9460284760101e-11
169.0	-1.123864217988396e-10
170.0	1.784514260791369e-11
171.0	1.497040243601407e-11
172.0	2.436591848113304e-11
173.0	2.222525162173365e-11
174.0	2.3438319796376123e-11
175.0	-4.1945864468813444e-11
176.0	1.7085573359597962e-11
177.0	2.3953996933360972e-11
178.0	2.3012172609323444e-11
179.0	2.2885598333150142e-11
180.0	-9.00001373287318e-11
181.0	1.7754836675645797e-11
182.0	2.3649185530292606e-11
